SensorId,SensoridName,Recordtime,VsrId,CarsTotal,CarsSpeed,Collect,CarsSVo,CarsTVo,CarsLVo,RecordDate,Week,Holiday,Avg,AvgSD,CheckDayData,SmoSpeed003,SmoSpeed004,Pearson004
157,nfbVD-N1-S-83-O-NE-2-??,6:50,1,29,20,29,23,2,4,13/2/2015,5,0,18,2,1,20.55739237,20.55739237,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,6:55,1,18,20,16,14,1,3,13/2/2015,5,0,18,2,1,21.05613811,21.05613811,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:00,1,31,26,28,24,4,3,13/2/2015,5,0,18,8,1,21.55488386,21.55488386,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:05,1,28,20,44,23,3,2,13/2/2015,5,0,18,2,1,20.20619558,20.20619558,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:10,1,22,18,23,21,0,1,13/2/2015,5,0,18,0,1,18.85750731,18.85750731,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:15,1,13,19,81,10,1,2,13/2/2015,5,0,18,1,1,20.22713873,20.22713873,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:20,1,29,23,24,25,2,2,13/2/2015,5,0,18,5,1,21.59677015,21.59677015,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:25,1,30,22,33,26,2,2,13/2/2015,5,0,18,4,1,19.85622214,19.85622214,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:30,1,24,17,20,19,3,2,13/2/2015,5,0,18,-1,1,18.11567412,18.11567412,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:35,1,28,16,53,21,3,4,13/2/2015,5,0,18,-2,1,17.06519224,17.06519224,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:40,1,12,11,65,7,2,3,13/2/2015,5,0,18,-7,1,16.01471035,16.01471035,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:45,1,23,19,36,21,1,1,13/2/2015,5,0,18,1,1,17.2852867,17.2852867,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:50,1,29,18,67,24,2,3,13/2/2015,5,0,18,0,1,18.55586304,18.55586304,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,7:55,1,25,19,20,19,3,3,13/2/2015,5,0,18,1,1,18.84407504,18.84407504,0.918504606
157,nfbVD-N1-S-83-O-NE-2-??,8:00,1,28,20,39,25,1,2,13/2/2015,5,0,18,2,1,19.13228703,19.13228703,0.918504606
